category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,return_probability,risk_score,risk_level
Fashion,33.65,0.05,1,COD,2024-12-04,2024-12-09,West,1,31.97,4.88,6.31,67,Male,5,0.5934827185153464,59.35,High
Fashion,13.45,0.1,1,PayPal,2024-04-06,2024-04-10,South,0,12.1,3.49,0.74,58,Female,4,0.5550285461748742,55.5,High
Electronics,256.66,0.1,3,COD,2023-10-03,2023-10-07,Central,0,692.98,9.82,73.34,29,Male,4,0.5254430317861641,52.54,High
Sports,41.03,0.15,1,Credit Card,2024-05-13,2024-05-20,East,1,34.88,8.31,2.15,28,Male,7,0.5018500451408416,50.19,High
Fashion,63.19,0.15,2,COD,2024-02-24,2024-02-28,Central,1,107.42,7.54,30.06,18,Female,4,0.5746408063911558,57.46,High
Fashion,22.05,0.05,1,PayPal,2024-10-08,2024-10-13,West,0,20.95,5.67,1.66,55,Male,5,0.5175263040779825,51.75,High
Fashion,78.28,0.0,1,Debit Card,2024-12-03,2024-12-07,Central,0,78.28,6.5,20.9,43,Female,4,0.5722735640743596,57.23,High
Fashion,53.06,0.05,1,COD,2025-01-28,2025-02-02,North,0,50.41,7.26,10.38,57,Male,5,0.5678523542219651,56.79,High
Sports,108.63,0.1,2,PayPal,2024-07-05,2024-07-11,South,0,195.53,8.36,50.3,59,Male,6,0.4991741181218179,49.92,High
Home,263.18,0.05,1,Wallet,2024-09-18,2024-09-22,North,1,250.02,8.62,61.39,58,Male,4,0.567942292023113,56.79,High
Fashion,75.72,0.0,2,Credit Card,2023-10-26,2023-10-31,Central,0,151.44,8.2,44.8,42,Other,5,0.5735973203651901,57.36,High
Fashion,11.83,0.0,2,UPI,2025-05-20,2025-05-25,East,0,23.66,4.96,3.32,26,Female,5,0.5614035073130457,56.14,High
Fashion,59.81,0.0,1,COD,2023-10-30,2023-11-04,West,0,59.81,6.87,14.06,33,Female,5,0.6145429741794443,61.45,High
Electronics,247.97,0.0,2,Debit Card,2025-03-17,2025-03-22,South,0,495.94,8.65,50.86,23,Male,5,0.5167435219227603,51.67,High
Electronics,317.04,0.0,1,COD,2024-09-07,2024-09-12,East,0,317.04,8.99,29.05,28,Male,5,0.5546491788535576,55.46,High
Fashion,11.56,0.0,1,Debit Card,2024-08-16,2024-08-20,South,0,11.56,3.36,0.69,48,Male,4,0.5621031736735322,56.21,High
Fashion,62.93,0.0,1,PayPal,2024-11-08,2024-11-12,North,0,62.93,7.04,14.99,63,Female,4,0.5798105355766293,57.98,High
Home,36.11,0.05,1,Wallet,2024-12-08,2024-12-14,West,0,34.3,5.6,4.0,34,Male,6,0.5005280978819086,50.05,High
Fashion,164.34,0.0,1,Credit Card,2025-04-15,2025-04-19,West,0,164.34,9.15,48.37,43,Female,4,0.5170126668848053,51.7,High
Electronics,73.82,0.0,1,Credit Card,2024-07-01,2024-07-07,East,0,73.82,6.12,2.74,23,Female,6,0.5095659072350367,50.96,High
Fashion,36.9,0.0,1,COD,2024-09-12,2024-09-19,West,0,36.9,5.3,7.61,30,Female,7,0.6118786496827098,61.19,High
Electronics,1069.29,0.1,1,Debit Card,2024-12-11,2024-12-15,South,0,962.36,8.96,106.52,25,Female,4,0.5348920276030327,53.49,High
Fashion,21.2,0.0,1,UPI,2024-04-26,2024-04-29,Central,0,21.2,3.15,4.27,24,Male,3,0.5065043634684843,50.65,High
Electronics,476.15,0.1,2,UPI,2024-02-17,2024-02-20,Central,0,857.07,12.13,90.72,19,Male,3,0.5204254306163599,52.04,High
Fashion,115.64,0.0,1,COD,2024-10-05,2024-10-09,Central,0,115.64,8.07,32.4,61,Female,4,0.5577377553984812,55.77,High
Fashion,60.85,0.0,2,Credit Card,2025-05-14,2025-05-21,West,1,121.7,6.62,35.98,24,Female,7,0.5712560841762814,57.13,High
Fashion,14.08,0.1,3,Credit Card,2024-06-08,2024-06-12,South,0,38.02,6.37,6.94,28,Female,4,0.5301076329969512,53.01,High
Electronics,297.33,0.0,1,PayPal,2025-09-02,2025-09-08,South,0,297.33,7.66,28.02,47,Female,6,0.5473296010994564,54.73,High
Electronics,178.16,0.0,2,Debit Card,2024-11-15,2024-11-20,South,0,356.32,8.44,34.32,38,Female,5,0.526665368570763,52.67,High
Electronics,370.91,0.0,2,PayPal,2023-11-19,2023-11-23,North,0,741.82,9.43,79.59,44,Female,4,0.518721231104103,51.87,High
Home,95.66,0.05,1,PayPal,2024-09-06,2024-09-13,East,1,90.88,6.63,18.82,52,Male,7,0.5132042959513137,51.32,High
Electronics,254.62,0.0,1,Credit Card,2024-03-22,2024-03-27,North,0,254.62,9.74,20.81,46,Female,5,0.5203407575613217,52.03,High
Fashion,20.1,0.0,1,Debit Card,2025-02-18,2025-02-23,West,0,20.1,4.69,2.34,66,Male,5,0.5692429732241688,56.92,High
Electronics,305.67,0.15,1,COD,2023-12-15,2023-12-21,East,0,259.82,7.4,23.78,21,Female,6,0.5384285284990856,53.84,High
Fashion,88.46,0.0,2,Debit Card,2025-07-06,2025-07-13,West,0,176.92,6.96,54.96,57,Female,7,0.5788251506297357,57.88,High
Electronics,549.25,0.0,1,Credit Card,2024-03-22,2024-03-29,West,0,549.25,10.31,55.6,55,Female,7,0.5030113649433638,50.3,High
Fashion,105.3,0.15,5,Debit Card,2024-04-30,2024-05-03,North,1,447.52,11.37,145.26,69,Female,3,0.6005023652450694,60.05,High
Fashion,23.49,0.0,1,Credit Card,2024-09-05,2024-09-09,South,0,23.49,5.49,2.73,35,Male,4,0.5954602154928582,59.55,High
Electronics,494.0,0.05,1,Wallet,2024-08-04,2024-08-09,East,0,469.3,8.71,47.61,60,Male,5,0.5415637301592321,54.16,High
Fashion,20.46,0.15,1,Credit Card,2023-10-30,2023-11-03,Central,0,17.39,4.71,1.38,52,Female,4,0.5438455275513825,54.38,High
Electronics,99.16,0.0,1,Debit Card,2025-09-08,2025-09-12,Central,1,99.16,6.06,5.84,59,Female,4,0.5150155599109432,51.5,High
Electronics,177.38,0.0,2,COD,2025-08-15,2025-08-18,Central,0,354.76,8.84,33.73,37,Male,3,0.5094184474482785,50.94,High
Home,98.26,0.0,1,Credit Card,2025-06-28,2025-07-02,South,0,98.26,6.29,21.22,59,Male,4,0.5010136955188278,50.1,High
Fashion,14.96,0.0,1,Debit Card,2025-01-24,2025-01-28,Central,0,14.96,5.85,-0.61,32,Male,4,0.5373691037403305,53.74,High
Fashion,33.69,0.05,1,Wallet,2024-12-18,2024-12-23,South,0,32.01,4.85,6.35,37,Male,5,0.6050401509915564,60.5,High
Electronics,265.05,0.0,1,PayPal,2024-11-11,2024-11-15,West,0,265.05,10.03,21.78,48,Female,4,0.5362577244294993,53.63,High
Electronics,266.49,0.0,1,PayPal,2025-01-24,2025-01-28,North,0,266.49,7.83,24.15,52,Male,4,0.537371366564892,53.74,High
Electronics,553.89,0.05,2,Debit Card,2024-09-23,2024-09-29,East,0,1052.39,10.25,116.04,52,Male,6,0.5540608502577887,55.41,High
Electronics,377.49,0.0,1,Credit Card,2024-09-26,2024-10-03,East,0,377.49,8.67,36.63,22,Other,7,0.502932119078448,50.29,High
Electronics,363.88,0.0,1,Wallet,2024-04-06,2024-04-09,North,0,363.88,8.21,35.46,52,Female,3,0.5271673404505433,52.72,High
Fashion,22.76,0.0,1,Debit Card,2024-09-12,2024-09-15,North,0,22.76,4.5,3.47,68,Female,3,0.5426885227668116,54.27,High
Electronics,758.94,0.15,1,Debit Card,2024-04-11,2024-04-17,South,0,645.1,9.86,67.55,50,Male,6,0.5762313152674656,57.62,High
Fashion,68.75,0.0,2,COD,2025-01-31,2025-02-04,North,0,137.5,6.84,41.28,38,Female,4,0.5861245689949233,58.61,High
Electronics,354.94,0.0,2,PayPal,2024-07-11,2024-07-14,North,0,709.88,9.08,76.11,42,Male,3,0.5240820906913103,52.41,High
Electronics,587.88,0.1,1,UPI,2024-12-03,2024-12-07,West,0,529.09,8.4,55.09,21,Male,4,0.5229759876107198,52.3,High
Electronics,711.78,0.0,1,Credit Card,2025-07-11,2025-07-17,North,0,711.78,10.03,75.38,53,Male,6,0.5299297675860603,52.99,High
Electronics,168.87,0.05,1,Credit Card,2024-08-09,2024-08-14,West,1,160.43,8.5,10.75,60,Female,5,0.5866878632589078,58.67,High
Home,294.97,0.05,1,UPI,2023-10-21,2023-10-25,South,0,280.22,8.17,70.29,49,Female,4,0.526716544619314,52.67,High
Fashion,23.08,0.2,1,Credit Card,2024-01-04,2024-01-08,Central,0,18.46,3.38,3.08,27,Female,4,0.5205083134211029,52.05,High
Electronics,301.58,0.1,1,PayPal,2024-08-06,2024-08-10,West,0,271.42,7.33,25.24,20,Female,4,0.5347652880467669,53.48,High
Electronics,1000.92,0.1,1,Credit Card,2024-11-11,2024-11-17,East,0,900.83,9.65,98.45,40,Male,6,0.603551691931473,60.36,High
Fashion,17.83,0.0,1,UPI,2025-05-02,2025-05-06,West,0,17.83,3.83,2.41,35,Female,4,0.592031561162996,59.2,High
Electronics,168.74,0.1,2,Debit Card,2024-11-24,2024-11-29,South,0,303.73,8.65,27.8,26,Female,5,0.5433985087113957,54.34,High
Fashion,58.56,0.0,1,Credit Card,2025-03-22,2025-03-27,West,0,58.56,7.07,13.43,40,Female,5,0.6078250619302552,60.78,High
Fashion,40.2,0.05,1,UPI,2025-02-16,2025-02-22,East,0,38.19,5.42,7.95,33,Male,6,0.5157578483707806,51.58,High
Electronics,297.6,0.0,1,Credit Card,2024-02-28,2024-03-03,West,0,297.6,8.16,27.55,61,Female,4,0.5486445985698412,54.86,High
Fashion,86.66,0.1,1,UPI,2024-03-03,2024-03-09,North,0,77.99,7.09,20.21,38,Male,6,0.5543025587867579,55.43,High
Fashion,42.13,0.0,1,UPI,2024-08-02,2024-08-08,East,0,42.13,5.28,9.47,28,Male,6,0.5520656585824998,55.21,High
Fashion,75.49,0.0,2,Credit Card,2024-10-22,2024-10-27,West,0,150.98,8.56,44.28,59,Female,5,0.5852343682443966,58.52,High
Electronics,223.9,0.0,1,COD,2024-10-29,2024-11-04,West,0,223.9,8.86,18.01,42,Male,6,0.5312319319902816,53.12,High
Beauty,99.31,0.0,1,Wallet,2025-04-01,2025-04-07,South,0,99.31,7.92,36.77,50,Female,6,0.5031578044743936,50.32,High
Electronics,245.63,0.15,2,COD,2023-11-05,2023-11-10,Central,0,417.57,9.66,40.45,43,Male,5,0.5481585064985041,54.82,High
Fashion,22.17,0.0,1,Wallet,2024-03-19,2024-03-24,West,0,22.17,4.76,3.0,49,Female,5,0.5754366107281058,57.54,High
Electronics,220.32,0.0,3,PayPal,2023-11-05,2023-11-09,South,0,660.96,11.59,67.73,62,Other,4,0.5126784715580408,51.27,High
Fashion,66.16,0.0,2,Credit Card,2024-02-04,2024-02-08,West,0,132.32,6.87,39.44,55,Female,4,0.5927047234876003,59.27,High
Electronics,1036.13,0.05,1,Credit Card,2024-03-11,2024-03-16,Central,0,984.32,10.45,107.67,47,Male,5,0.5171591417911034,51.72,High
Electronics,381.25,0.1,1,Credit Card,2023-09-30,2023-10-07,East,0,343.12,8.78,32.39,40,Female,7,0.5459542510586797,54.6,High
Fashion,134.4,0.0,1,Debit Card,2025-06-27,2025-07-01,South,0,134.4,5.5,41.54,63,Female,4,0.5758608456819153,57.59,High
Fashion,122.89,0.05,1,Debit Card,2024-10-10,2024-10-15,North,0,116.75,7.28,33.58,57,Male,5,0.528009281699586,52.8,High
Electronics,349.11,0.05,1,UPI,2024-11-27,2024-12-02,South,0,331.65,9.49,30.31,52,Female,5,0.578485375385256,57.85,High
Sports,99.48,0.0,3,UPI,2024-03-17,2024-03-23,West,0,298.44,9.28,80.25,45,Female,6,0.5094294773868007,50.94,High
Home,164.32,0.05,1,Debit Card,2025-07-02,2025-07-08,East,0,156.1,9.32,34.39,23,Male,6,0.5303496466395518,53.03,High
Fashion,35.5,0.0,1,Debit Card,2025-08-27,2025-08-31,Central,0,35.5,6.63,5.79,39,Female,4,0.6020731117567949,60.21,High
Fashion,18.49,0.2,1,COD,2025-05-22,2025-05-27,East,1,14.79,4.59,0.59,55,Female,5,0.6054788819346775,60.55,High
Fashion,23.79,0.05,1,Debit Card,2023-10-20,2023-10-25,East,0,22.6,5.41,2.5,44,Female,5,0.5009740302709443,50.1,High
Fashion,41.39,0.0,1,Credit Card,2024-03-09,2024-03-14,North,0,41.39,6.08,8.41,64,Male,5,0.6060887231342318,60.61,High
Fashion,28.37,0.0,1,Credit Card,2024-05-11,2024-05-16,West,0,28.37,3.02,6.91,34,Female,5,0.6104332682309421,61.04,High
Fashion,29.09,0.05,1,Debit Card,2025-03-11,2025-03-16,North,0,27.64,6.31,3.36,52,Male,5,0.5469782512602304,54.7,High
Fashion,56.36,0.05,1,Credit Card,2024-12-22,2024-12-27,Central,1,53.54,5.48,13.26,36,Female,5,0.618757832239188,61.88,High
Fashion,72.78,0.0,1,Debit Card,2024-06-06,2024-06-11,North,0,72.78,7.64,17.83,28,Other,5,0.5711963014980972,57.12,High
Electronics,375.95,0.0,1,Credit Card,2024-11-22,2024-11-26,South,0,375.95,8.94,36.17,34,Male,4,0.5501693850432628,55.02,High
Electronics,175.12,0.0,2,Credit Card,2024-07-09,2024-07-14,South,0,350.24,8.79,33.24,41,Female,5,0.5191316690738282,51.91,High
Fashion,37.45,0.05,1,Credit Card,2025-04-10,2025-04-14,Central,0,35.58,5.51,6.94,36,Female,4,0.5849261430370136,58.49,High
Fashion,13.83,0.05,1,Credit Card,2024-04-09,2024-04-15,South,0,13.14,3.79,0.81,53,Male,6,0.541143181647102,54.11,High
Toys,23.66,0.0,1,Debit Card,2024-11-11,2024-11-15,South,1,23.66,6.74,2.72,69,Male,4,0.5173184411991845,51.73,High
Electronics,1133.02,0.2,1,Credit Card,2023-09-30,2023-10-06,East,0,906.42,9.49,99.28,19,Female,6,0.5689139590378073,56.89,High
Fashion,82.47,0.15,1,COD,2024-05-29,2024-06-01,North,0,70.1,7.06,17.47,49,Female,3,0.5052898160220615,50.53,High
Fashion,52.48,0.0,1,UPI,2024-06-15,2024-06-20,South,0,52.48,5.39,12.98,39,Male,5,0.5672850792720822,56.73,High
Fashion,9.97,0.0,3,Credit Card,2024-01-12,2024-01-17,South,0,29.91,5.71,4.76,64,Female,5,0.5334443436570677,53.34,High
Fashion,144.72,0.0,1,Debit Card,2024-04-12,2024-04-17,West,0,144.72,6.83,43.82,36,Female,5,0.5916876122680144,59.17,High
Fashion,20.56,0.05,1,UPI,2024-11-28,2024-12-03,North,0,19.53,4.24,2.6,62,Female,5,0.5532013265320738,55.32,High
Fashion,43.62,0.0,1,Credit Card,2024-11-17,2024-11-24,East,0,43.62,5.93,9.34,34,Female,7,0.585220556880563,58.52,High
Fashion,17.9,0.2,1,Credit Card,2025-02-18,2025-02-22,West,0,14.32,4.48,0.53,37,Male,4,0.5161933633599304,51.62,High
Toys,3.89,0.1,1,Credit Card,2024-10-28,2024-11-01,South,1,3.5,2.55,-1.15,49,Female,4,0.5041927638664968,50.42,High
Fashion,13.7,0.0,2,COD,2024-08-30,2024-09-03,Central,0,27.4,5.13,4.46,29,Female,4,0.5540968975139571,55.41,High
Home,503.21,0.05,1,Debit Card,2024-01-25,2024-01-29,South,0,478.05,9.13,124.72,31,Male,4,0.5067262523871812,50.67,High
Fashion,72.07,0.1,4,Credit Card,2024-02-07,2024-02-12,East,1,259.45,7.92,82.89,62,Male,5,0.6272325923228315,62.72,High
Fashion,142.96,0.0,1,UPI,2024-01-20,2024-01-24,Central,0,142.96,7.66,42.38,26,Female,4,0.5382910135729517,53.83,High
Fashion,183.7,0.0,1,UPI,2024-06-30,2024-07-04,West,0,183.7,7.73,56.56,51,Male,4,0.5325346773384154,53.25,High
Electronics,184.57,0.0,2,PayPal,2024-11-08,2024-11-11,North,0,369.14,10.18,34.12,52,Female,3,0.5088290750137738,50.88,High
Electronics,230.04,0.05,1,Wallet,2024-10-12,2024-10-18,North,0,218.54,9.17,17.05,34,Male,6,0.5223522372379594,52.24,High
Electronics,216.9,0.0,1,Credit Card,2025-04-29,2025-05-05,South,0,216.9,8.27,17.76,19,Male,6,0.5085282847020707,50.85,High
Electronics,452.88,0.0,1,Credit Card,2024-08-18,2024-08-24,West,0,452.88,10.0,44.35,56,Male,6,0.5442808733175173,54.43,High
Fashion,59.49,0.0,1,Credit Card,2024-03-10,2024-03-13,Central,0,59.49,7.12,13.7,21,Female,3,0.5139029990426831,51.39,High
Home,88.61,0.0,1,Debit Card,2025-03-22,2025-03-26,Central,0,88.61,7.82,16.99,32,Male,4,0.5011460267227335,50.11,High
Electronics,763.64,0.0,1,Credit Card,2024-07-06,2024-07-11,South,0,763.64,9.85,81.79,28,Female,5,0.5366167118393392,53.66,High
Fashion,79.58,0.05,2,Debit Card,2024-08-20,2024-08-25,South,0,151.2,8.37,44.55,62,Female,5,0.5744503439367497,57.45,High
Fashion,36.65,0.15,1,UPI,2024-10-23,2024-10-28,West,0,31.15,5.25,5.65,52,Female,5,0.5048700221123902,50.49,High
Fashion,95.11,0.05,1,Debit Card,2024-08-26,2024-09-01,East,1,90.35,6.33,25.29,46,Female,6,0.5399588705997135,54.0,High
Fashion,26.95,0.0,1,Debit Card,2024-08-22,2024-08-26,West,0,26.95,7.34,2.09,22,Male,4,0.5366614028054746,53.67,High
Fashion,32.35,0.0,1,Debit Card,2024-09-22,2024-09-28,South,0,32.35,5.14,6.18,50,Other,6,0.5824896769452883,58.25,High
Fashion,89.39,0.0,1,Credit Card,2024-09-11,2024-09-16,West,0,89.39,7.65,23.64,49,Female,5,0.5815917054466181,58.16,High
Fashion,14.1,0.0,2,Credit Card,2024-06-28,2024-07-03,East,0,28.2,4.94,4.93,50,Male,5,0.5422778938097235,54.23,High
Fashion,35.41,0.0,1,PayPal,2023-11-15,2023-11-21,East,0,35.41,5.19,7.2,26,Female,6,0.5923210399195238,59.23,High
Sports,80.13,0.0,3,Debit Card,2025-07-27,2025-08-02,West,1,240.39,9.32,62.8,47,Male,6,0.5414836264361899,54.15,High
Fashion,96.82,0.15,1,Credit Card,2025-06-04,2025-06-07,Central,1,82.3,7.91,20.89,67,Female,3,0.5482143457393047,54.82,High
Electronics,435.19,0.0,1,Debit Card,2025-09-06,2025-09-10,Central,0,435.19,7.46,44.76,47,Female,4,0.5401142575741553,54.01,High
Home,497.1,0.05,1,Debit Card,2025-03-12,2025-03-17,West,0,472.24,7.87,124.36,51,Female,5,0.5359910513271982,53.6,High
Electronics,631.04,0.1,1,Debit Card,2024-05-15,2024-05-19,South,0,567.94,9.88,58.27,19,Male,4,0.568529771434383,56.85,High
Fashion,86.37,0.0,1,Credit Card,2024-10-02,2024-10-06,North,0,86.37,6.49,23.74,23,Male,4,0.5513324361804345,55.13,High
Electronics,400.23,0.15,1,UPI,2023-11-09,2023-11-13,South,1,340.2,7.85,32.97,48,Female,4,0.597177428753939,59.72,High
Fashion,144.01,0.0,1,Debit Card,2024-05-25,2024-05-29,South,0,144.01,6.77,43.63,45,Female,4,0.5811945434478909,58.12,High
Fashion,73.86,0.0,1,UPI,2024-01-25,2024-01-28,North,0,73.86,5.5,20.35,42,Female,3,0.571722174284049,57.17,High
Electronics,305.31,0.05,1,Debit Card,2025-04-03,2025-04-08,South,0,290.04,8.79,26.01,20,Female,5,0.5448723915709519,54.49,High
Electronics,235.63,0.0,1,Credit Card,2024-08-05,2024-08-09,North,0,235.63,8.07,20.21,26,Male,4,0.5163895800786596,51.64,High
Fashion,36.07,0.0,1,Credit Card,2023-10-13,2023-10-16,North,0,36.07,5.98,6.64,25,Female,3,0.5721052233521606,57.21,High
Home,198.69,0.05,2,COD,2023-10-27,2023-11-01,North,0,377.51,8.33,97.37,56,Male,5,0.513558880889949,51.36,High
Electronics,197.47,0.0,1,Debit Card,2025-03-14,2025-03-18,West,0,197.47,7.84,15.86,31,Male,4,0.5186248712646363,51.86,High
Home,241.07,0.1,2,Credit Card,2025-03-09,2025-03-13,West,0,433.93,8.27,113.23,28,Female,4,0.5000027289769122,50.0,High
Electronics,266.45,0.0,1,Credit Card,2023-10-01,2023-10-08,East,0,266.45,9.35,22.62,56,Female,7,0.5323587223520571,53.24,High
Electronics,754.57,0.0,1,PayPal,2023-12-02,2023-12-07,South,0,754.57,9.7,80.85,29,Male,5,0.535265674800998,53.53,High
Electronics,413.66,0.0,1,Credit Card,2025-05-14,2025-05-20,South,0,413.66,7.68,41.96,51,Female,6,0.5508163306762637,55.08,High
Home,368.15,0.0,1,PayPal,2023-11-23,2023-11-27,South,1,368.15,9.17,93.91,53,Male,4,0.5091424441272441,50.91,High
Electronics,443.28,0.0,1,Debit Card,2023-12-06,2023-12-09,Central,0,443.28,8.84,44.35,33,Male,3,0.5223049489045571,52.23,High
Home,140.85,0.05,1,Credit Card,2023-10-24,2023-10-28,North,0,133.81,6.95,30.52,67,Female,4,0.5093480143531474,50.93,High
Electronics,347.9,0.0,1,Debit Card,2024-01-02,2024-01-05,North,0,347.9,8.07,33.68,62,Female,3,0.5291779610142545,52.92,High
Fashion,65.4,0.05,2,Wallet,2024-10-10,2024-10-14,South,0,124.26,6.69,36.8,48,Male,4,0.521956610267505,52.2,High
Fashion,16.92,0.0,1,Credit Card,2024-06-25,2024-06-29,West,1,16.92,4.64,1.28,61,Male,4,0.5975457852405632,59.75,High
Electronics,615.76,0.05,2,Debit Card,2024-03-07,2024-03-13,East,0,1169.94,11.13,129.26,43,Male,6,0.5198190890526889,51.98,High
Fashion,13.74,0.0,1,COD,2025-08-01,2025-08-07,South,0,13.74,3.65,1.16,43,Female,6,0.5892715375852162,58.93,High
Fashion,21.88,0.0,1,Debit Card,2024-06-12,2024-06-17,South,0,21.88,4.51,3.15,23,Male,5,0.5822160930998895,58.22,High
Fashion,85.0,0.0,1,Credit Card,2025-02-03,2025-02-07,West,0,85.0,7.6,22.15,54,Male,4,0.5809121128713288,58.09,High
Home,90.0,0.0,1,Debit Card,2025-01-18,2025-01-23,South,0,90.0,6.74,18.46,42,Female,5,0.5130831477344099,51.31,High
Home,320.22,0.05,1,Debit Card,2024-07-11,2024-07-14,North,0,304.21,8.41,76.77,34,Female,3,0.5155186594872011,51.55,High
Electronics,739.79,0.15,1,Debit Card,2025-03-29,2025-04-05,East,0,628.82,8.37,67.09,58,Other,7,0.500717540974237,50.07,High
Electronics,477.97,0.0,2,Debit Card,2023-10-05,2023-10-09,West,0,955.94,10.43,104.28,56,Male,4,0.5026054020807726,50.26,High
Fashion,23.18,0.0,1,Credit Card,2024-10-22,2024-10-27,North,0,23.18,4.44,3.67,55,Male,5,0.5910472196174156,59.1,High
Fashion,89.37,0.0,1,UPI,2024-04-17,2024-04-22,North,0,89.37,5.79,25.49,35,Female,5,0.5717413359917518,57.17,High
Fashion,34.51,0.0,1,Credit Card,2025-08-10,2025-08-15,North,0,34.51,5.41,6.67,24,Male,5,0.623807876023212,62.38,High
Electronics,288.2,0.0,1,UPI,2023-12-18,2023-12-24,East,0,288.2,8.05,26.53,68,Male,6,0.5561697384060555,55.62,High
Home,162.24,0.1,1,UPI,2024-07-29,2024-08-02,North,1,146.02,7.69,33.2,59,Female,4,0.5506027409895301,55.06,High
Fashion,12.34,0.0,4,Debit Card,2025-02-19,2025-02-26,East,0,49.36,6.94,10.34,63,Male,7,0.5185947983590773,51.86,High
Home,283.74,0.05,1,PayPal,2023-10-23,2023-10-28,West,0,269.55,7.89,67.58,48,Male,5,0.5483878274905679,54.84,High
Fashion,144.76,0.0,2,PayPal,2025-02-06,2025-02-11,South,1,289.52,7.01,94.32,65,Male,5,0.5711007626758472,57.11,High
Electronics,498.58,0.1,1,Debit Card,2023-09-21,2023-09-26,South,0,448.72,9.06,44.79,34,Female,5,0.6271674237422832,62.72,High
Fashion,29.14,0.0,1,PayPal,2023-11-16,2023-11-19,North,1,29.14,6.14,4.06,52,Male,3,0.5928782898676331,59.29,High
Electronics,194.2,0.0,3,Credit Card,2024-11-26,2024-12-01,South,1,582.6,10.67,59.24,63,Female,5,0.5429471974801703,54.29,High
Sports,156.59,0.1,1,Debit Card,2024-07-22,2024-07-28,West,0,140.93,7.15,35.13,36,Male,6,0.5228027028332961,52.28,High
Fashion,11.61,0.0,1,Wallet,2025-06-07,2025-06-12,East,0,11.61,3.31,0.75,38,Male,5,0.5849353273033947,58.49,High
Electronics,350.15,0.2,1,Credit Card,2024-01-06,2024-01-10,North,0,280.12,8.79,24.82,50,Male,4,0.5389065109299506,53.89,High
Sports,109.53,0.15,1,COD,2024-10-02,2024-10-06,West,0,93.1,7.59,20.34,59,Male,4,0.514819595430472,51.48,High
Fashion,80.99,0.0,1,UPI,2023-10-18,2023-10-23,East,0,80.99,8.42,19.93,52,Female,5,0.5767848805888116,57.68,High
Home,222.28,0.0,1,Credit Card,2025-05-13,2025-05-18,East,0,222.28,8.63,53.61,41,Male,5,0.5082712715039845,50.83,High
Electronics,97.92,0.0,1,Credit Card,2023-11-08,2023-11-13,South,0,97.92,7.74,4.01,22,Female,5,0.5063105979812927,50.63,High
Fashion,77.72,0.0,1,Debit Card,2024-01-28,2024-02-02,South,0,77.72,6.97,20.23,48,Female,5,0.5951957785619371,59.52,High
Home,93.59,0.0,2,Credit Card,2024-11-11,2024-11-17,East,0,187.18,7.73,44.68,52,Female,6,0.5206048068290855,52.06,High
Fashion,32.46,0.0,1,Credit Card,2025-03-04,2025-03-09,South,0,32.46,5.7,5.66,30,Female,5,0.5939718220978658,59.4,High
Fashion,43.66,0.0,1,UPI,2025-07-28,2025-08-02,South,0,43.66,6.1,9.18,60,Male,5,0.5780703327096907,57.81,High
Electronics,343.46,0.3,1,UPI,2025-08-02,2025-08-06,North,1,240.42,6.07,22.78,66,Female,4,0.5205219721618498,52.05,High
Fashion,50.78,0.0,1,COD,2025-02-23,2025-02-28,East,0,50.78,6.83,10.94,34,Female,5,0.5994765760209206,59.95,High
Electronics,118.95,0.1,2,UPI,2025-05-23,2025-05-29,East,1,214.11,6.67,19.02,32,Male,6,0.5376796301781589,53.77,High
Fashion,18.12,0.0,1,PayPal,2025-04-01,2025-04-06,East,0,18.12,5.65,0.69,40,Male,5,0.5687911479513034,56.88,High
Fashion,70.86,0.0,1,Credit Card,2024-11-29,2024-12-04,West,0,70.86,4.96,19.84,48,Other,5,0.5284834737959304,52.85,High
Fashion,20.24,0.0,1,UPI,2025-07-01,2025-07-04,North,0,20.24,4.07,3.01,61,Female,3,0.5522322246273405,55.22,High
